,fname,labels,chroma_stft,mfccs_0,mfccs_1,mfccs_10,mfccs_11,mfccs_12,mfccs_13,mfccs_14,mfccs_15,mfccs_16,mfccs_17,mfccs_18,mfccs_19,mfccs_2,mfccs_3,mfccs_4,mfccs_5,mfccs_6,mfccs_7,mfccs_8,mfccs_9,rolloff,spectral_bandwidth,spectral_centroid,zero_crossing_rate
4534,528948cd.wav,Tick-tock,0.45744815,-362.20963,22.528204,0.4519502,2.507152,3.7769806,9.824218,1.0150933,4.7475443,3.3167331,5.2655168,-1.1320529,2.117118,-14.837763,0.5824493,-5.647736,-3.8221567,3.854551,11.322533,8.795641,5.3041096,6978.75625362529,2919.829154084153,3239.821274998273,0.1501844366299304
4535,6e6f26bc.wav,Computer_keyboard,0.514183,-564.03937,60.0727,1.5343668,-5.407544,-9.423042,9.477394,-5.7831283,2.6332898,-1.4175222,3.1724157,-0.44119763,0.279428,22.132215,11.410963,2.5308003,25.43782,19.039894,14.710562,0.02367711,9.249973,7563.53759765625,3230.730411578002,3207.291831171946,0.10650634765625
4536,eb531b69.wav,Chirp_and_tweet,0.48957026,-332.3354,56.287033,-18.369493,-15.629569,-14.582651,-12.021499,-15.332944,-7.6835246,-11.086359,-8.102182,-11.997698,-9.765879,-9.84746,20.144196,-34.446964,-4.4680123,-20.303478,-15.927315,-22.047745,-18.26063,5145.461306826421,2226.3836319100633,2985.362959660679,0.21033366263051045
4537,f1235611.wav,Chirp_and_tweet,0.4480975,-303.2107,96.18305,-32.19512,-15.840983,-15.13838,-10.608393,-17.61457,-14.851454,-15.475978,-11.527034,-15.715356,-9.502226,-46.04222,4.8248076,-20.605677,-11.6371355,-27.83983,-10.531849,-10.967696,-9.777057,3973.3256258156903,2024.7184045696843,2167.2598554688675,0.1259471070185615
4538,4432449b.wav,Tap,0.40536374,-494.3857,15.669351,-0.38510442,5.532246,8.763254,12.34614,1.1603734,3.3685174,0.3959966,-0.1980836,-3.97817,-1.026405,-8.164977,-8.68173,-8.039648,-2.4172733,-13.3726845,-0.15076523,-11.732001,-6.2714477,7857.2401181834275,2992.404559030258,4142.60013993329,0.215373528240085
4539,f27f2dad.wav,Yell,0.3385352,-415.5331,24.138023,-10.413983,-1.6611866,-4.61344,4.10846,-2.415055,2.0033338,1.4533617,2.6564229,1.2013289,1.5373149,-30.940872,-1.1098702,-22.669352,-7.5711327,-2.8692749,-12.292161,-4.5919647,-5.6976566,4753.042411361659,2234.141168187847,2418.753828155613,0.11648849876740139
4540,a6421e7a.wav,Car_passing_by,0.58448446,-128.4339,116.9226,-3.5394106,4.727011,-1.6871938,5.859144,-0.13292198,6.817132,-0.32266414,2.0584512,0.28614253,5.23836,4.2528286,27.739838,-1.2699996,20.191383,-3.170536,16.1736,0.43967885,8.901838,4284.356263626453,2296.6992079240517,1785.787621367858,0.06442662911821706
4541,6e70e3cb.wav,Chirp_and_tweet,0.60778064,-249.6793,107.935974,1.9971102,7.1544623,2.0245702,6.729506,0.3856437,6.5474954,1.4248642,5.2749343,1.9674544,5.670647,24.414154,19.695631,12.054531,16.12927,4.029373,10.541128,1.8140659,9.293563,4093.2320933330916,2514.4264143845126,1632.4655310375235,0.036345798288863106
4542,ad49bd2d.wav,Car_passing_by,0.43644965,-200.38684,150.68893,0.22124884,2.1726794,-5.0021462,5.544792,-2.758145,-0.4791735,-1.8514409,1.7355927,-1.093202,1.0632209,14.756969,28.499008,8.601908,17.639769,1.5403572,11.097121,-2.3487854,7.2665496,1965.8415544337297,1786.5958557666772,1040.7670901629183,0.02620744815835267
4543,628a555b.wav,Bass_guitar,0.29595044,-371.61203,133.18277,5.171724,3.6384866,2.3039236,0.5564593,-0.8492176,-1.416079,-1.2380896,-1.4598681,-3.0662298,-6.4091043,101.24766,65.97683,40.11834,25.452486,18.828203,14.96554,11.365515,7.676738,189.48178498641303,340.6332312369728,162.50922184204302,0.01062896286231884
4544,55da1040.wav,Electric_guitar,0.3446036,-249.4617,131.73174,-14.472216,-5.1571445,-3.6078026,1.3920271,-5.9801397,-13.601244,-6.3639126,-3.376567,-3.976166,-4.9702063,-30.598791,45.596756,-37.313736,-31.785578,-11.707821,-15.009562,8.265647,-7.6713853,3472.013671875,1548.5717633960137,1570.6777116986364,0.07330078125
4545,585e2dec.wav,Electric_guitar,0.25255045,-217.97005,147.17572,-12.146723,2.6117985,-3.1471329,-3.545175,-5.051047,-11.317705,-4.446841,-0.6541554,-1.95548,-3.030026,-28.56282,56.654377,-28.162058,-19.514822,-8.941433,-7.061381,14.03762,0.29169664,3083.8623046875,1456.8783735985683,1314.952176002046,0.047642299107142856
4546,ecee3464.wav,Electric_guitar,0.29892412,-225.1226,137.12593,-22.894234,-0.015863324,0.67513657,1.3362985,-3.127228,-12.152524,-5.7704177,-2.1254928,-6.9457564,-7.3516464,-23.178028,51.897987,-29.952677,-24.639118,-13.031805,-14.025717,4.4311004,-12.596841,3284.351806640625,1496.7548117230383,1415.8425379432333,0.06068115234375
4547,461b33a4.wav,Slam,0.6851405,-697.4955,77.840096,1.3823934,2.6638756,-0.3394121,2.1156335,0.8728355,3.4860685,2.2700052,5.5083046,4.944905,3.8747098,28.26028,24.656073,19.07506,16.98691,16.853033,17.28771,9.30576,5.189148,5438.336441364694,2819.412138026739,2187.102680433349,0.052298038563829786
4548,e4dfcd9d.wav,Finger_snapping,0.5345882,-757.09753,16.439394,1.9911919,1.3023777,-0.6812568,-0.43240505,-1.0267192,-0.4071052,-3.7509127,-1.835144,-1.5691744,-1.2975315,12.3595295,17.876764,15.561295,6.935189,5.3350177,10.708449,4.6182766,0.63373566,8363.750894993475,3343.2217759673695,3934.1679669493133,0.2210769830336427
4549,4d3dd409.wav,Printer,0.48578858,-335.61716,82.46291,-0.46121317,2.3468826,-4.7053905,-4.429552,-9.811111,-0.5443382,-6.513855,-0.7794138,-4.4998703,5.4617662,4.2206783,6.6754727,10.892946,-2.9884791,-2.8129292,-2.3450558,-5.3489532,1.8760089,6562.605869797709,2918.842430175915,3065.014788800123,0.17448067720417634
4550,02ddd8da.wav,Bus,0.6024355,-123.45254,163.44113,3.7458177,10.13598,7.4508696,9.574663,6.252492,8.569694,3.2520318,5.951073,3.2492864,4.3273926,-9.54421,32.545605,9.6577,12.984521,9.076334,11.937799,5.0770407,12.524661,1563.707211143092,1437.642842651567,786.1650139850567,0.014453553316885965
4551,c30280c4.wav,Bus,0.49223676,-73.78634,148.51613,-11.92336,5.257765,-3.8708994,4.256379,-0.49872044,2.5465631,-1.7426403,6.821228,-4.7942843,3.1474106,-40.748623,30.467415,-9.430677,9.998384,-14.784266,2.0526977,-13.129824,10.206879,2976.9450176886794,1669.8606597453852,1540.8085516301526,0.09010539504716981
4552,038af178.wav,Bus,0.5268067,-65.405045,141.68796,-12.081789,2.5609272,-4.200072,3.702971,-2.8557165,-1.1535916,-3.173038,4.544017,-3.0232725,5.0794125,-35.25677,30.177687,-9.82123,11.726133,-13.250636,2.659682,-14.187319,10.944741,3239.795145174352,1774.5941637909848,1692.5356573687611,0.10017506669207317
4553,b072dfa6.wav,"Crowd,Clapping",0.44767934,-181.30865,156.23267,7.0091953,-23.19214,0.4636284,-13.522559,-11.373273,-0.50883746,-12.775072,-4.0730886,-14.995311,-4.9188747,-106.14678,51.628685,-63.756443,23.731161,-27.971828,-14.862236,20.692837,-24.458437,3993.8839796112807,1599.9590220201972,2066.3626176652415,0.13704030106707318
4554,0ecc5527.wav,Printer,0.4233232,-256.74863,56.433613,-2.3427818,0.2969213,-2.9937937,-4.3812666,-11.238494,-0.81892323,-6.4579515,-0.84957993,-8.031764,6.2470384,10.880071,0.4688399,12.046192,-9.046909,-1.2059193,-4.1760507,-10.266271,-0.19804056,7838.160879042199,3159.7545491487053,4060.4913687421604,0.26919704357598606
4555,3b7f68d1.wav,Bus,0.49740124,-97.11161,140.82776,-6.966053,9.059432,-3.1420283,4.0115047,-1.6415703,-0.61741716,-5.1418695,4.7105684,-6.5288754,4.057813,-23.854012,35.768894,-5.036319,12.927828,-11.631434,5.2687416,-11.702085,12.828752,3158.203125,1827.0966822998746,1550.050148137059,0.08251953125
4556,1228a986.wav,Bus,0.40853995,-99.968,138.4097,-9.092536,9.917926,-2.6404185,4.664822,-0.53525084,-2.4315786,-6.5418143,3.0485847,-4.685424,-0.2896224,-29.779915,39.49836,-8.281582,9.389592,-13.352714,4.6962457,-10.688266,15.032135,3277.55126953125,1802.995807085708,1644.1426118723357,0.09676771099064625
4557,235ca948.wav,Hiss,0.48059836,-247.0716,46.17723,7.362989,21.286238,-14.593775,-11.759925,-9.590156,-6.554444,-3.387196,4.8478622,-4.5750628,0.1679557,-14.135563,1.3398981,1.8859617,-14.892482,-14.93665,-17.352016,-29.527454,-16.977236,7913.651992550029,3069.779679215378,3648.9991535061567,0.2379402461571926
4558,49c38d3f.wav,Bus,0.49664545,-86.84799,122.30653,-8.049813,6.2168007,0.7288502,5.3771524,-3.0629103,3.2334895,-4.1810193,0.938218,-2.740427,1.729089,-22.30298,39.703457,-2.9368389,11.857424,-11.2253475,5.8752275,-12.316496,12.690392,3846.0243626644738,2021.7766645961008,1862.37874981195,0.09999669584116541
4559,e018380b.wav,Bus,0.44645378,-117.68562,124.92071,-7.0410957,6.001867,-3.2559867,5.3535194,-2.5592208,-0.5215848,-0.66893864,4.3385468,-4.694749,5.130671,-28.017113,44.56117,-3.3822575,10.379204,-12.846633,7.9196243,-13.819148,9.016465,3527.381098665149,1896.4592710928569,1833.8559101897,0.1130435766763245
4560,8250b48f.wav,Bus,0.5267078,-95.051735,127.930565,-4.141596,9.543123,-3.8418956,5.314425,-0.26426932,0.32255143,-2.138301,3.505299,-2.5024445,4.470565,-20.08291,44.52913,-3.401003,15.363628,-9.176035,13.246724,-6.6081896,10.634841,3454.1466346153848,1931.3031956182401,1726.8503956155612,0.08943841396233974
4561,cd1bf192.wav,Cricket,0.30998868,-382.4011,-54.22295,-21.268543,-2.8298516,-16.617199,-2.2526822,-17.091383,-2.652057,-15.137383,-0.5393464,-7.5527797,-0.021659242,46.460262,-98.83149,25.81409,-32.195507,-5.363402,-8.085475,-23.237362,-6.3112693,9921.56672073623,1556.3394337573552,8719.992468851842,0.8096613479872882
4562,c85c9e92.wav,Crackle,0.5813583,-254.7354,4.0732255,-29.046389,-21.882591,-23.334774,-15.954856,-19.156359,-9.783844,-13.33335,-6.4852867,-9.494738,-3.3081026,-22.328032,-10.046956,-28.031752,-29.27325,-32.19173,-27.465975,-34.63724,-24.348646,8080.9120800362125,3017.638110458758,4227.910998153517,0.25689880633047213
4563,d4d03e50.wav,Bass_drum,0.49500367,-573.2647,39.966473,8.665307,8.500185,7.4651737,6.907368,6.950496,6.3148785,5.4429517,5.5005727,5.1234374,3.9750874,15.378687,9.671604,13.809876,12.853365,9.600791,9.970509,10.805253,8.140861,2025.91552734375,1450.0648611059578,1019.4853758706432,0.05059407552083333
4564,d63d3db1.wav,"Meow,Purr",0.78174925,-651.5444,69.55196,7.814083,7.2815733,5.625926,5.1667075,3.3784866,4.4829597,4.5383773,5.0059743,3.080806,4.379205,41.298237,27.750359,22.798676,16.970016,15.592367,14.686942,10.670837,9.760443,2127.453663932832,2244.229047806275,1013.881370930468,0.008997747017634854
4565,69598c60.wav,"Meow,Purr",0.7348154,-490.5533,70.52544,5.7165055,7.111512,6.49455,4.856818,5.4710236,6.0192657,6.9144683,8.852879,9.670076,8.462228,33.627224,21.286503,18.048548,18.931528,18.241829,11.656288,8.49513,7.094182,1189.497138286688,1553.625614596874,680.9296124833354,0.009408760513341068
4566,edf70383.wav,"Meow,Purr",0.80746377,-665.1024,83.80451,7.666843,7.260393,5.0698934,6.4298525,3.1394067,4.7971187,5.406365,4.8732038,3.636465,7.331625,40.12113,31.303642,26.357859,16.602894,13.859424,13.277985,8.120755,9.52575,977.2946490921788,1853.4386112393322,679.3218747603439,0.00458411531075419
4567,08d21a2f.wav,Female_speech_and_woman_speaking,0.38235798,-293.82834,63.824852,-3.8253465,3.0098019,-10.929643,12.733396,-2.0791464,-1.7325056,-3.5407197,6.129465,-4.7276278,-2.8782125,5.3007455,4.922637,4.787199,9.68529,-4.465374,2.9945827,0.14915197,0.35216942,5463.872821514423,2367.7596371517657,3194.777341075759,0.19681490384615385
4568,8018e9c8.wav,Trickle_and_dribble,0.57742494,-376.37616,-7.063667,-1.1997949,13.568436,-2.2270558,4.8583703,8.427808,-0.06363802,3.8667917,5.917552,-0.71435064,9.443392,14.636294,2.035468,-6.546892,6.406138,12.57307,11.603999,-6.436667,11.325245,8796.438379132831,3024.8915716235465,5424.462323105532,0.4474163011165893
4569,f828fd95.wav,Chirp_and_tweet,0.49867007,-508.76797,67.14356,0.5923013,6.855504,-0.9104719,6.670647,-2.8363667,6.1905136,-3.5097282,4.584241,-3.0433698,2.761269,6.3746243,53.123642,10.976188,6.449839,9.483375,14.77114,-2.331103,8.000782,5489.842673742024,2643.010119749535,2664.613622631104,0.13139863689095127
4570,a4ed3dcc.wav,Printer,0.41895178,-445.92,88.40158,-1.3763374,6.9714203,-8.599036,6.8892684,-6.409593,-3.676623,-5.287674,-5.204638,-7.7388034,-3.3907278,12.972819,9.456816,0.00093464507,-1.3801023,-1.1296852,-0.35951144,3.2822313,11.624682,6379.2738770664155,2908.3398373147647,2626.4263619790677,0.11059400377030162
4571,0fc60c54.wav,Gurgling,0.48980284,-537.9937,89.05704,2.3822303,18.598797,-4.1479754,2.330866,3.247218,14.375644,-2.8212738,-1.4633211,2.478059,4.3345246,31.390524,-3.0586884,1.7067087,23.593903,20.930729,10.478842,-7.1814537,15.016521,6561.082058439675,3034.5960851970285,2630.6010312667127,0.0770702671838747
4572,ee96a5f9.wav,Scissors,0.6442042,-558.3304,29.200161,2.6843019,9.621251,-1.9962178,3.6660275,-4.5492883,3.5860164,-3.4799252,6.582372,1.9339612,0.3777522,33.012547,12.809075,6.462257,12.718185,2.5873704,10.208051,4.7848587,8.243356,8503.591812735644,3246.013688008255,4580.813138391859,0.2517933856583527
4573,b86fcf32.wav,Hiss,0.6019546,-331.00214,-3.9641843,8.697729,-0.43534318,3.0379016,5.2868376,-0.084970355,2.578563,-1.3698806,4.677553,-0.86064804,3.1900377,15.512924,31.695988,10.551258,8.774724,4.9572983,2.4865675,0.5330833,0.00017928192,8045.898834016096,2814.4624320471125,4807.713943359078,0.3927956424013921
4574,7a60b25a.wav,Female_speech_and_woman_speaking,0.3643277,-292.17288,87.14669,-10.020244,-4.5859356,-5.8604846,4.6879945,-7.093704,-2.8440175,-4.9682293,3.5090592,-5.010328,2.6627533,6.8249846,15.585785,2.5381703,-4.774059,12.466976,-3.9326491,8.044603,-2.955284,4457.4627685546875,2453.2919946373854,2264.412572985906,0.08398030598958334
4575,88cb7e3f.wav,Bass_guitar,0.3440389,-598.0958,95.64318,-0.7816339,-3.8429847,-5.6767745,-5.903214,-6.3602114,-7.6930737,-5.1590495,-6.337165,-8.71268,-7.381996,68.54923,70.29356,59.41102,38.011135,26.078619,20.399137,14.740981,6.592791,772.1843137579449,1027.9912391087978,509.13027401761144,0.03582246424788135
4576,baf84ec2.wav,Bass_guitar,0.37719703,-586.08685,101.00339,-3.4522355,-7.2442656,-9.1953745,-9.587319,-8.716258,-7.029155,-5.368812,-5.5337844,-7.414667,-9.054359,83.36635,66.60744,52.446617,38.65201,27.401443,18.43735,10.083697,2.2743235,748.6138688083506,857.4134452799456,460.8003406323707,0.04111895422717842
4577,84e4fa67.wav,Cricket,0.45526803,-217.0729,111.13701,4.250606,-7.2306137,6.437351,0.65024394,-7.273776,4.856628,-15.271993,3.0317025,-17.645775,2.8086784,-6.78478,12.123096,-4.753144,13.698589,4.902899,9.121756,6.502466,-2.9848437,4828.733368982019,2527.1147230596252,2163.5913354935565,0.10436643525232019
4578,82bac165.wav,Bass_guitar,0.3117829,-624.4371,76.23911,3.3500972,1.2275943,-1.3772036,-4.099625,-4.908591,-4.8902946,-5.18339,-5.1807985,-5.076029,-5.0698314,64.61079,55.627987,46.466515,34.50626,24.665644,18.150278,12.281057,6.663803,1620.1673661901596,1545.3575470478256,926.5443953243986,0.06801238364361702
4579,3d61d9f7.wav,Traffic_noise_and_roadway_noise,0.55886436,-222.49525,160.87537,6.4364357,8.106082,1.1819373,2.1724837,1.2615196,8.978618,1.2596232,9.361789,1.3881232,4.9761357,-12.845307,39.546734,13.508715,16.390615,9.18708,16.292175,7.6760564,12.63564,1776.089569587442,1450.8370916386796,836.9112944973112,0.021184155669953596
4580,a1e00c44.wav,Bass_guitar,0.35207024,-582.54865,95.031624,-0.7736165,-3.519265,-5.322536,-6.7968307,-7.184541,-6.0694947,-5.0269156,-5.623489,-6.4327617,-6.429063,76.410805,62.726494,49.653526,35.2746,24.157722,16.610655,10.056626,3.8554277,1021.6509650735294,1071.424589634266,605.0193846600143,0.04463670233718487
4581,2380cfcc.wav,Bass_guitar,0.2918149,-560.646,86.61345,-2.028931,-4.769548,-6.4535365,-7.442585,-7.798975,-7.8851495,-7.658516,-7.153175,-6.3586807,-5.6795735,76.33088,62.347927,48.69596,35.88264,24.619823,14.952199,7.500947,1.8819957,925.1134535845588,1007.2029811842509,560.7673689010347,0.04187319459033614
4582,669b3627.wav,Bass_guitar,0.33560595,-562.97925,83.64744,-2.473807,-5.1991315,-7.011967,-8.08929,-8.684355,-9.281992,-9.646868,-9.513666,-8.735636,-7.758907,72.33399,58.099415,44.569496,31.972315,20.985182,11.898251,5.4321923,0.870558,1142.4811868106617,1085.3301433784095,662.963661631664,0.05841936383928571
4583,4c60a207.wav,Toilet_flush,0.48629534,-188.924,87.395035,-21.205212,-10.991323,-16.182854,-10.409905,-10.767167,-0.80605525,1.3076158,8.471021,2.2083247,0.5543082,-18.983635,20.202503,-18.197304,12.017204,-15.9610815,14.146809,-22.837358,1.388545,5608.512752757353,2429.009424372703,2560.218073071502,0.1354070925245098
4584,4007179f.wav,Bass_guitar,0.28157577,-546.33356,115.22427,-16.597813,-17.83877,-16.452196,-12.9235115,-8.400625,-5.0467157,-4.0137367,-4.6813993,-5.410418,-5.539467,86.70381,55.10476,29.680693,13.02716,3.5568097,-2.6232004,-7.9634333,-13.048073,850.0659894743724,849.5854690391773,546.0471580833004,0.04798640167364017
4585,f91db8c8.wav,Cutlery_and_silverware,0.26612478,-647.90027,29.057997,-4.952182,4.518705,-6.8556037,-12.800014,-20.075289,0.22494218,1.329171,4.265505,-14.534388,-10.926786,-5.648182,6.7182198,-17.727547,18.972137,-8.807431,-11.654284,-18.672739,-17.639807,7300.52490234375,2844.8529806673364,4027.9754367873124,0.23756626674107142
4586,e83b92d2.wav,Cutlery_and_silverware,0.29327908,-512.91034,-8.462619,-4.4905105,-3.1956127,-4.932918,-10.522642,-21.387434,-1.3321923,-0.39073712,-3.3255072,-12.055075,-7.3622146,-23.126345,14.574268,-37.504974,12.919756,-14.020658,-12.77861,-25.306046,-12.237376,6673.838022592905,2361.6634688447543,4270.135970271068,0.3307643581081081
4587,5f9f2946.wav,Chewing_and_mastication,0.59525704,-660.3379,65.10715,-3.1802986,1.5171542,-2.4919982,2.3243577,1.5599973,1.9202052,-2.1572542,2.0645118,-2.9662077,3.4807951,3.1485908,18.214132,7.730397,2.4030602,4.3473797,10.956944,-8.222978,10.417514,6900.754326080608,2926.874418558838,3201.865112240597,0.16371416228582555
4588,db8b0932.wav,Bass_guitar,0.24835506,-561.6656,116.477615,-14.78003,-9.625845,-6.825393,-6.7917004,-6.431548,-4.7336335,-2.3830824,-0.045394316,1.4098247,1.6158015,76.09685,44.71121,20.589022,5.21502,-2.8956,-13.023683,-20.417171,-19.769936,950.5500890031645,982.8617286500173,634.3179453692983,0.04513820213607595
4589,e6d3dbd8.wav,Bass_guitar,0.22400406,-534.3627,102.82187,-16.261347,-11.134238,-6.263509,-3.105333,-0.85642594,1.4642613,3.542544,4.166147,3.702095,3.4365165,65.57284,30.502878,9.980597,-0.6454914,-8.385998,-15.383215,-19.425133,-19.618595,1034.3175551470588,908.5977636230501,672.6507220523963,0.0506827731092437
4590,b67ce868.wav,Bass_guitar,0.20674859,-567.7948,90.84463,-12.644697,-9.04349,-7.1368165,-5.309707,-2.0240853,1.0567797,3.1946201,5.142188,5.997011,5.3055363,65.751526,43.9067,25.478603,9.969325,0.7291852,-7.691692,-14.920923,-16.27577,1144.187920861663,1116.8173998412456,743.3171082937156,0.049061029027196654
4591,c49f1069.wav,Bass_guitar,0.15615664,-543.6349,82.398766,-5.827068,-1.2831614,2.37626,1.7352754,-0.26104566,-2.355297,-1.9345232,-0.6864729,-2.4151323,-3.116556,55.43071,40.67413,26.499334,9.982793,-0.12376883,-3.6348462,-5.348523,-6.788036,961.0655972149582,1121.4282499804906,643.4524254067944,0.039160564853556484
4592,f02b4d60.wav,Bass_guitar,0.15899259,-534.04254,75.34357,-6.0766335,-2.1761968,1.309624,1.2867278,-1.4878888,-4.0305233,-4.824202,-5.161102,-5.3896713,-4.216171,54.670944,34.41847,20.282534,9.672303,1.5849403,-3.8620238,-6.681882,-7.6997986,986.7113330696203,1029.9283901928852,628.0986096314199,0.042101381197257384
4593,1c5f65c7.wav,Bass_guitar,0.31242663,-390.0285,172.64641,23.348856,16.026634,1.6031066,-8.135316,-3.8468819,5.3287077,10.241394,3.821765,-7.3391266,-14.785488,79.38702,22.73701,21.694681,22.288532,15.253614,5.8211274,8.21441,16.277056,309.539794921875,570.7583002234361,290.7559181769571,0.0093994140625
4594,08903981.wav,Cutlery_and_silverware,0.18067859,-593.826,67.84464,-5.2945085,-12.908621,-21.813473,-9.61252,-18.169495,8.5936775,-10.121867,-14.42513,-11.050935,-8.371413,-17.536343,6.3297577,-22.552698,5.3716836,-9.60832,13.773703,16.466469,-9.229534,5369.54345703125,2552.575912264129,3181.239964958621,0.4284125434027778
4595,4240b35e.wav,Bass_guitar,0.1549102,-518.8647,57.496445,-5.5687575,-0.0018118541,4.108858,2.7027895,-1.6655313,-4.6271815,-6.262888,-8.698416,-10.449032,-8.524026,37.221638,23.85802,16.646143,9.306853,1.1965266,-4.1218348,-6.6518054,-7.7165027,1483.697509765625,1278.116919273173,881.139120332891,0.0650634765625
4596,5d2837aa.wav,Electric_guitar,0.34345394,-137.53152,128.32753,-8.72869,2.6173658,-9.990958,1.4626272,-12.298253,-1.314894,-11.262238,-1.4901266,-8.900562,-7.5421596,-20.673292,84.23462,-6.119484,3.0949419,3.4524405,-5.963666,2.5404434,1.7397168,3480.759465144231,1757.1903247671817,1564.7791445463658,0.06292818509615385
4597,d21bb4a5.wav,Electric_guitar,0.2833737,-182.45114,214.31448,-16.172106,-20.201778,-18.810621,-10.392574,-11.5763645,-6.947113,-4.628869,-4.890263,-5.507913,-5.003367,-100.45682,19.712488,13.133565,-23.989109,-3.8489153,-9.558563,-15.163154,-22.381767,2230.965585082117,931.5114356456322,1196.880732549874,0.07061901231751824
4598,2c5b7b79.wav,Electric_guitar,0.28203124,-211.37267,221.48589,-25.404049,-16.837303,-12.217369,-16.946436,-10.59343,-11.160794,-9.153152,-8.554331,-10.916295,-7.4087753,-105.721146,-10.14485,11.345074,-33.37936,-15.988556,-14.656844,-21.403633,-21.12804,1917.633903113595,792.2879863507887,1165.2901237183078,0.09266116845346715
4599,ed4abb18.wav,Electric_guitar,0.27483922,-269.40408,180.51974,-24.798414,-14.344856,-3.9563282,-13.393009,-11.004994,-11.297838,-8.590849,-6.116167,-11.700766,-5.2691107,-79.435165,-7.4989314,-1.9990134,-26.060455,-28.996767,-17.49109,-20.523188,-22.265903,1776.9131397637796,806.0404032463059,1245.9573770592585,0.10248139148622047
4600,9ae9c271.wav,Electric_guitar,0.26856747,-261.25464,168.02327,-21.462063,-9.86046,-13.049629,-20.672644,-12.83651,-13.942096,-14.295906,-13.314488,-10.88955,-5.4826894,-96.641624,28.549257,21.462332,-15.269634,-21.296127,-7.3423367,-3.4068654,-18.240705,2217.4090977132755,981.7250447733783,1506.7647856261024,0.13242223140967152
4601,394963a7.wav,Church_bell,0.15400957,-350.61414,145.45639,-7.8177466,-1.8694282,-8.989842,-2.795997,10.485372,-0.13056596,-9.589944,-10.496449,-19.663857,5.855179,22.776936,10.876827,-7.968014,4.928515,-4.296142,-5.8823504,-6.544811,-4.2020044,1190.7711445040604,1053.0168537411387,807.2742292107598,0.051285391893851506
4602,0d0f7466.wav,Electric_guitar,0.35014477,-153.94946,167.20638,-16.532358,-17.30863,-13.393794,-10.893025,-6.210523,-9.600748,-12.817598,-10.137578,-5.5818443,-9.188303,-100.929596,58.489147,-24.334105,-2.110513,-20.432417,-19.622572,-14.654103,-19.79477,2937.6570791568397,1298.5677728289552,1586.3207185025599,0.09482790389150944
4603,0a9bebde.wav,Electric_guitar,0.40121913,-100.72345,137.01076,-14.589922,-9.695789,-16.289211,-5.9518986,-8.4335575,-6.7502127,-6.481873,-3.4956348,-7.3192277,-3.1872222,-95.92298,46.689205,-49.921276,-17.085709,-26.138926,-13.478654,-31.218588,-6.8430624,3415.653559846698,1474.621725904672,1908.6410530282726,0.12327719634433962
4604,b9dbda89.wav,Computer_keyboard,0.43587056,-442.21823,35.06478,12.784599,-7.092971,19.488548,-0.65872836,-2.320425,4.8526983,-15.01656,0.8087759,-9.162682,7.1791334,-36.614544,100.28884,-41.894993,68.02694,-29.338556,-13.535486,27.241121,-14.234905,5522.376799780475,1804.1045784419407,3841.929815971517,0.32205982050619836
4605,1dbf40a4.wav,Electric_guitar,0.28495276,-403.48395,160.62625,4.2716618,-19.089088,-19.828205,-6.4208264,-16.352661,-6.404842,-3.5126102,-8.329581,-2.433537,-7.2809415,48.344486,12.551013,-53.043304,-23.737747,-24.35512,-34.43906,-26.054506,-5.787891,1547.8757983576643,1140.5836482987331,941.5895772232091,0.05488530736770073
4606,57baedce.wav,Electric_guitar,0.24435146,-307.87015,91.92444,-8.899384,-9.279195,-9.518844,-7.3147426,-10.929695,-11.076297,-10.937202,-4.528733,0.020690694,8.080322,-106.86475,-1.9144821,-15.920715,-28.119854,-16.882929,-23.46244,-13.942567,-5.6009727,3045.7301230326184,1218.5738939788873,1913.948029684063,0.1390603615419708
4607,ffdc411e.wav,Slam,0.36016983,-480.9298,32.08142,3.5227826,3.5541868,3.1300356,3.1676538,2.795392,2.4389346,1.7299031,1.8225135,1.7795464,1.663277,11.252479,16.273994,11.555479,8.316432,5.860899,6.1572,5.698996,5.234954,2077.229666654582,1343.804186198492,914.7044346381274,0.02388612964037123
4608,53d34fee.wav,Writing,0.57422704,-657.7746,31.6019,6.328543,11.869691,-5.8940854,4.129429,1.4597367,3.1019704,-1.7573149,4.7804775,-2.569482,2.8105397,11.226075,11.063472,21.414692,1.7353002,-1.1945719,10.561437,6.042523,3.277555,8778.327506434889,3343.7109771113787,4550.34721047091,0.3127220490139211
4609,62db59bd.wav,Electric_guitar,0.3246008,-277.5457,132.15656,-13.778156,-21.028147,-8.921335,-22.20506,-12.684041,-9.448345,-16.317472,-6.7672296,-9.59074,-1.5857952,-148.41133,49.493065,-11.8377495,-40.788837,-23.73059,-22.277258,-21.766348,-15.818684,3090.9970025946623,1011.4106743323645,2126.908070778791,0.20019174840328466
4610,653572f3.wav,Bus,0.6026918,-133.16258,150.97415,5.739905,11.465982,5.6024146,5.73231,9.975032,8.15891,-3.0374968,3.6692145,5.7095556,2.3607008,-6.4770236,40.76957,4.8079877,12.919854,12.906579,10.030879,3.1823194,17.969707,1681.3771847208498,1491.9264780107112,801.2663884670825,0.015746587821146244
