fname,labels
bfb5b77c.wav,Computer_keyboard
2a5d34c8.wav,Computer_keyboard
f417b1e4.wav,Computer_keyboard
d1ea9f1c.wav,Cricket
a8369f95.wav,Cricket
1089aeec.wav,Chirp_and_tweet
1a056a3e.wav,Stream
ae888f54.wav,Whispering
5bd15a05.wav,Waves_and_surf
a941dbea.wav,Bathtub_(filling_or_washing)
97aa0a54.wav,Burping_and_eructation
7ad34f4f.wav,Burping_and_eructation
d3fa4df2.wav,Burping_and_eructation
5e049163.wav,Walk_and_footsteps
ae1d4d55.wav,Zipper_(clothing)
a7e4b70b.wav,Burping_and_eructation
daa6db8f.wav,Burping_and_eructation
80a741f1.wav,Burping_and_eructation
36d19e04.wav,Chink_and_clink
f72b0436.wav,Buzz
c5d010f1.wav,Burping_and_eructation
e58c36e2.wav,Burping_and_eructation
10d27c8a.wav,Sigh
0199c0a0.wav,Accelerating_and_revving_and_vroom
1d0d3df0.wav,Scissors
72fa928a.wav,Scissors
b1d8010d.wav,Scissors
1fb887c7.wav,Sigh
fd7e38f2.wav,Chewing_and_mastication
512a5cb4.wav,Chewing_and_mastication
d3019ff0.wav,Bus
228212bb.wav,Bus
ef15f5ff.wav,Bus
ce3cae38.wav,Bus
d70b25c7.wav,Bus
e2513966.wav,Bus
25b7253d.wav,Bus
7fe5e4be.wav,Bus
5f686ed8.wav,Hiss
31a446df.wav,Chewing_and_mastication
454b1b29.wav,Buzz
c12add40.wav,Buzz
39bf957a.wav,Chink_and_clink
3ed11238.wav,Meow
80a9e17f.wav,Printer
e6eead5a.wav,Printer
1195f1b1.wav,Bus
6cadb51c.wav,Hiss
72db0f92.wav,Hiss
7f9c5a4f.wav,Stream
3f4475e2.wav,Stream
44d5a05e.wav,Bass_drum
92702b88.wav,Finger_snapping
87fe8193.wav,Finger_snapping
d0ba8b8a.wav,Finger_snapping
f1015c40.wav,Finger_snapping
069d8df9.wav,Finger_snapping
ede8d21c.wav,Finger_snapping
2db2b9e8.wav,Finger_snapping
eedff032.wav,Finger_snapping
7d413a44.wav,Finger_snapping
94934bac.wav,Finger_snapping
16316726.wav,Finger_snapping
994728a8.wav,Finger_snapping
79b09200.wav,Finger_snapping
e339765a.wav,Finger_snapping
e18e88f1.wav,Finger_snapping
25f91c87.wav,Finger_snapping
74541bc4.wav,Finger_snapping
70b130c6.wav,Finger_snapping
9d777b4c.wav,Stream
7abf68d3.wav,Chewing_and_mastication
530e86d7.wav,Shatter
59f7b3eb.wav,Scissors
5d04ea66.wav,Scissors
ba48bf05.wav,Scissors
7ac41070.wav,Whispering
e8094d53.wav,Motorcycle
3913fde9.wav,Male_speech_and_man_speaking
7bc5dbae.wav,Cupboard_open_or_close
05e4ad19.wav,Cupboard_open_or_close
9994a39e.wav,Cupboard_open_or_close
8c2b6649.wav,Cupboard_open_or_close
f2935bc9.wav,Cupboard_open_or_close
3a791894.wav,Cupboard_open_or_close
84bab977.wav,Cupboard_open_or_close
e6432738.wav,Cupboard_open_or_close
5ac273b5.wav,Buzz
2fbad369.wav,Drawer_open_or_close
42d9173e.wav,Zipper_(clothing)
60be428e.wav,Printer
775ef1b5.wav,Microwave_oven
a6bcf2d7.wav,Computer_keyboard
1d3f1fc8.wav,Mechanical_fan
cd75a6ae.wav,Writing
b48baf55.wav,Writing
b3242170.wav,Stream
d1018962.wav,Scissors
23b1b3ce.wav,Knock
3ec4b96e.wav,Buzz
88e83441.wav,Gurgling
b831ef0b.wav,Zipper_(clothing)
87798ad0.wav,Zipper_(clothing)
28fe2649.wav,Keys_jangling
bf1d95a3.wav,Slam
0bbc3b34.wav,Church_bell
4f85a571.wav,Buzz
a90c5f98.wav,Scissors
dacfb76b.wav,Cricket
53f7d16f.wav,Run
f0bb9a88.wav,Burping_and_eructation
76b73017.wav,Burping_and_eructation
8d639f0c.wav,Burping_and_eructation
43f0ab46.wav,Burping_and_eructation
9bbe4140.wav,Purr
a52e1fda.wav,Burping_and_eructation
a0a59a53.wav,Bathtub_(filling_or_washing)
fd273d55.wav,Printer
55dbe2e7.wav,Printer
76bf1389.wav,Printer
df6e272c.wav,Scissors
d2ae71ec.wav,Printer
2e607277.wav,Shatter
f34a6051.wav,Shatter
4aeb725a.wav,Shatter
97669a0a.wav,Shatter
8cb069a3.wav,Shatter
a1f17a8c.wav,Church_bell
d1116269.wav,Toilet_flush
76795e3e.wav,Computer_keyboard
f9839716.wav,Waves_and_surf
2b010ddd.wav,Mechanical_fan
2c2383b1.wav,Tick-tock
82319b80.wav,Tick-tock
75c81fe6.wav,Stream
3171318d.wav,Drawer_open_or_close
52f16a3c.wav,Fart
7b8f4036.wav,Toilet_flush
6a1f5561.wav,Bass_drum
162548b7.wav,Chirp_and_tweet
c3973ff2.wav,Chirp_and_tweet
b2951fa9.wav,Chirp_and_tweet
8259bc30.wav,Chirp_and_tweet
da6246c8.wav,Chirp_and_tweet
c844da09.wav,Chirp_and_tweet
1bbe8636.wav,Sigh
5c953f26.wav,Gasp
30dd6890.wav,Hiss
b993baba.wav,Zipper_(clothing)
8ca94e17.wav,Run
742ff782.wav,Run
f0484b8b.wav,Acoustic_guitar
9159836a.wav,Toilet_flush
c46bb7f0.wav,Microwave_oven
92d01be6.wav,Knock
bdeb1261.wav,Run
fc576fc0.wav,Slam
de8b71ae.wav,Slam
f956957d.wav,Drawer_open_or_close
b9b51c27.wav,Drawer_open_or_close
7271f564.wav,Whispering
0f12931e.wav,Whispering
1c05f9b3.wav,Drawer_open_or_close
6c710e00.wav,Bass_guitar
36927842.wav,Shatter
bc3daf53.wav,Finger_snapping
4967eed1.wav,Tap
047fd092.wav,Marimba_and_xylophone
aadc680e.wav,Marimba_and_xylophone
aecd97a7.wav,Bark
a3a20ba5.wav,Marimba_and_xylophone
a295b708.wav,Run
1719ab6d.wav,Waves_and_surf
67671144.wav,Motorcycle
9dbee4e3.wav,Chewing_and_mastication
41a1020e.wav,Shatter
46bf7215.wav,Slam
384fed5b.wav,Bass_guitar
5509cd14.wav,Purr
883952ba.wav,Sneeze
895cee31.wav,Tick-tock
c1d63c2b.wav,Chewing_and_mastication
cec982bc.wav,Male_speech_and_man_speaking
7e75c403.wav,Bathtub_(filling_or_washing)
f09215d6.wav,Bass_drum
67ce74f1.wav,Keys_jangling
02c86123.wav,Microwave_oven
906abcdd.wav,Gong
f996dcc2.wav,Gong
388dffee.wav,Gong
5c98dcfa.wav,Gong
dcddad32.wav,Bass_drum
4bf171d7.wav,Cutlery_and_silverware
386c7190.wav,Cutlery_and_silverware
b27e47c4.wav,Gong
d6020a9d.wav,Bass_drum
e3dbb572.wav,Zipper_(clothing)
54649c0f.wav,Chewing_and_mastication
76841420.wav,Whispering
b06f38d4.wav,Drawer_open_or_close
e6f624c7.wav,Drawer_open_or_close
d276ab10.wav,Bathtub_(filling_or_washing)
f8cf77d3.wav,Motorcycle
dbf203a6.wav,Run
4202d212.wav,Computer_keyboard
6c6c57f2.wav,Computer_keyboard
841185d5.wav,Bark
4829457c.wav,Toilet_flush
50504e3e.wav,Sneeze
23b97f49.wav,Sneeze
b8097d73.wav,Sneeze
edb3c7c4.wav,Microwave_oven
00c4e82c.wav,Motorcycle
fe8ad86f.wav,Microwave_oven
3b73fd22.wav,Purr
d45d01b7.wav,Bark
4fab412c.wav,Toilet_flush
dafa7f34.wav,Hiss
a3a44e24.wav,Bass_guitar
98ad5e60.wav,Trickle_and_dribble
0f2eec08.wav,Trickle_and_dribble
ee6559a6.wav,Marimba_and_xylophone
07ab12fe.wav,Chewing_and_mastication
5c33e2e9.wav,Keys_jangling
f4d3bac1.wav,Chink_and_clink
eefada43.wav,Squeak
dd41d4cd.wav,Traffic_noise_and_roadway_noise
7ddd9f7b.wav,Zipper_(clothing)
65eb82d9.wav,Traffic_noise_and_roadway_noise
64f1443e.wav,Tap
103311c2.wav,Stream
19a88f16.wav,Buzz
be88ab03.wav,Knock
bc30bf79.wav,Drawer_open_or_close
3c27b7f8.wav,Drawer_open_or_close
5051d90c.wav,Bathtub_(filling_or_washing)
4fbd90c3.wav,Finger_snapping
939f0a16.wav,Squeak
e7428cde.wav,Female_speech_and_woman_speaking
b55376ea.wav,Male_singing
dc66f27e.wav,Fill_(with_liquid)
4093520e.wav,Female_speech_and_woman_speaking
4c6f231e.wav,Chewing_and_mastication
f48905f2.wav,Stream
e10f242e.wav,Female_speech_and_woman_speaking
4f41dadf.wav,Squeak
b1ab8a12.wav,Bass_drum
c6230083.wav,Female_singing
b77c041d.wav,Hiss
7d417387.wav,Computer_keyboard
5da0f5ad.wav,Computer_keyboard
cff56142.wav,Female_singing
bd5acbda.wav,Burping_and_eructation
edb3e017.wav,Burping_and_eructation
55491b59.wav,Burping_and_eructation
703d3cb9.wav,Run
0006ae4e.wav,Bark
2856e756.wav,Car_passing_by
ffff4631.wav,Meow
0f301184.wav,Clapping
1e43e6de.wav,Glockenspiel
dc82b605.wav,Motorcycle
f7d7c7ad.wav,Motorcycle
8a44e8b8.wav,Glockenspiel
dd9ee4c8.wav,Glockenspiel
3acc9ed7.wav,Glockenspiel
082e0755.wav,Glockenspiel
ee354aa9.wav,Glockenspiel
ef7c6af2.wav,Glockenspiel
5d7ed2e3.wav,Glockenspiel
e652ad24.wav,Glockenspiel
ee61657d.wav,Glockenspiel
6d84e2da.wav,Chewing_and_mastication
61607bc7.wav,Glockenspiel
6382b711.wav,Glockenspiel
1677b929.wav,Glockenspiel
678c4ac0.wav,Glockenspiel
d3d6a6eb.wav,Glockenspiel
20d81662.wav,Glockenspiel
87dc6c03.wav,Glockenspiel
ece3f6fb.wav,Glockenspiel
18d5dcfd.wav,Glockenspiel
6014f41c.wav,Glockenspiel
ef897dd7.wav,Glockenspiel
f5897312.wav,Glockenspiel
313917ac.wav,Glockenspiel
6b918df0.wav,Glockenspiel
ed2ac449.wav,Glockenspiel
20fbad66.wav,Glockenspiel
f080cf19.wav,Glockenspiel
4b9c1780.wav,Toilet_flush
84f43b6f.wav,Glockenspiel
3143949f.wav,Glockenspiel
954acd21.wav,Glockenspiel
64ea2312.wav,Glockenspiel
34089eb9.wav,Glockenspiel
a18e8839.wav,Glockenspiel
8c4091c0.wav,Glockenspiel
eaed5997.wav,Glockenspiel
8f42bea5.wav,Drawer_open_or_close
a917bf05.wav,Glockenspiel
ee0cddd9.wav,Drawer_open_or_close
950b1afa.wav,Drawer_open_or_close
afb5287b.wav,Drawer_open_or_close
31f08089.wav,Glockenspiel
ee828b30.wav,Glockenspiel
79f969dd.wav,Glockenspiel
ba6d80d9.wav,Glockenspiel
2ed2ec39.wav,Glockenspiel
d84f3e45.wav,Glockenspiel
4f9b91bc.wav,Glockenspiel
ce9ea3ab.wav,Glockenspiel
a97bafae.wav,Glockenspiel
1b84c675.wav,Glockenspiel
6af58976.wav,Bark
efb31d20.wav,Drawer_open_or_close
2e7721b1.wav,Drawer_open_or_close
572ff416.wav,Crackle
d4f5b26c.wav,Bus
0bf4a43b.wav,Crackle
076f25a3.wav,Keys_jangling
2fa4f9d5.wav,Chink_and_clink
84dc83b4.wav,Toilet_flush
d2f6b342.wav,Computer_keyboard
ab9be8af.wav,Purr
39720261.wav,Chink_and_clink
6f0f985e.wav,Chink_and_clink
d733ad64.wav,Chink_and_clink
1a33e6af.wav,Hiss
b56b8465.wav,Zipper_(clothing)
0ad3bda4.wav,Sigh
1c545ffa.wav,Sigh
11867736.wav,Sigh
fc97853b.wav,Sigh
c10dd7a0.wav,Screaming
58e9f40c.wav,Toilet_flush
ffad130c.wav,Whispering
bc687b7d.wav,Church_bell
9f7273b5.wav,Walk_and_footsteps
206dce4c.wav,Screaming
36b9f34b.wav,Drawer_open_or_close
b5691f08.wav,Drawer_open_or_close
30c604bf.wav,Chewing_and_mastication
766e8319.wav,Chewing_and_mastication
c1820f09.wav,Knock
9551eb1d.wav,Knock
44d6656a.wav,Knock
028ddadb.wav,Bass_guitar
e09aec8a.wav,Run
50751597.wav,Yell
f0f2f9e6.wav,Sneeze
299a95ba.wav,Cupboard_open_or_close
9bc49e29.wav,Cupboard_open_or_close
17079df8.wav,Bass_guitar
00c17dd2.wav,Bass_guitar
185174d8.wav,Chink_and_clink
e8f3d29b.wav,Drawer_open_or_close
abdfffdd.wav,Knock
20f80294.wav,Walk_and_footsteps
c4edb101.wav,Knock
9f2b2715.wav,Knock
e15f019f.wav,Knock
a2f50073.wav,Knock
c9fbd52c.wav,Computer_keyboard
27b8aa89.wav,Zipper_(clothing)
c48ff05c.wav,Fill_(with_liquid)
4f58089f.wav,Skateboard
7e88eb95.wav,Skateboard
ce1d6001.wav,Skateboard
9b4411d1.wav,Skateboard
2e35d1ae.wav,Skateboard
94e5a26e.wav,Skateboard
3efd8162.wav,Skateboard
70f2c33d.wav,Skateboard
843cae8b.wav,Skateboard
bd023007.wav,Skateboard
e9d92acb.wav,Walk_and_footsteps
b60786b7.wav,Run
b1b8dfe7.wav,Walk_and_footsteps
4bf370a8.wav,Yell
221312ec.wav,Whispering
ef3d1f49.wav,Sneeze
eea78b31.wav,Chewing_and_mastication
65b07900.wav,Frying_(food)
af5b2dd9.wav,Frying_(food)
8bedc661.wav,Tap
0cb195f0.wav,Sneeze
48d8ca20.wav,Skateboard
c580abd5.wav,Skateboard
673acd6f.wav,Skateboard
70bd30b7.wav,Skateboard
781c102a.wav,Skateboard
efcfca56.wav,Skateboard
34cb4362.wav,Skateboard
211717bf.wav,Skateboard
84fadbf3.wav,Skateboard
99db7bfe.wav,Skateboard
9e8c95e3.wav,Skateboard
20ae2882.wav,Skateboard
d6eb1245.wav,Skateboard
b0aa3d8c.wav,Skateboard
bd438a05.wav,Skateboard
7c90ffea.wav,Computer_keyboard
a153ba95.wav,Skateboard
e1dc44f4.wav,Skateboard
310ef563.wav,Skateboard
7e5495f8.wav,Skateboard
830ec6e4.wav,Skateboard
a926ff23.wav,Skateboard
bfe4fb2f.wav,Skateboard
bb61aa7a.wav,Keys_jangling
857e4f34.wav,Skateboard
4b5d4bc7.wav,Skateboard
f520d1e8.wav,Skateboard
804af928.wav,Skateboard
53767081.wav,Writing
3d1b2f47.wav,Skateboard
87e74683.wav,Skateboard
edce32f4.wav,Chirp_and_tweet
f9872019.wav,Sneeze
6f178563.wav,Buzz
5238acfc.wav,Zipper_(clothing)
80e8d76b.wav,Computer_keyboard
e3486c4e.wav,Church_bell
4262fa88.wav,Church_bell
eb33ec71.wav,Church_bell
9957b02a.wav,Cricket
9bf0b36f.wav,Drawer_open_or_close
13a1cc6d.wav,Microwave_oven
5f31ab9b.wav,Motorcycle
d8bcbd23.wav,Chewing_and_mastication
2633a988.wav,Fill_(with_liquid)
9868c660.wav,Fill_(with_liquid)
d4bf370f.wav,Stream
bfcf205f.wav,Hiss
d19cb960.wav,Hiss
51521cb2.wav,Run
623dec43.wav,Run
b9608747.wav,Run
32c9e0c6.wav,Chewing_and_mastication
14670333.wav,Computer_keyboard
3f5178d0.wav,Computer_keyboard
eb33068c.wav,Hiss
517e54ac.wav,Crackle
d60beb8f.wav,Hiss
d480f2b6.wav,Male_speech_and_man_speaking
f56327c3.wav,Crowd
6bcabbe7.wav,Slam
f2521d64.wav,Male_speech_and_man_speaking
14a37521.wav,Walk_and_footsteps
91fd8984.wav,Microwave_oven
2ae58761.wav,Chewing_and_mastication
7419fde6.wav,Cupboard_open_or_close
0c380380.wav,Hiss
60a851e6.wav,Cricket
3f182c1a.wav,Stream
797a073b.wav,Church_bell
7eeb6398.wav,Car_passing_by
bc036214.wav,Church_bell
c27295b8.wav,Slam
4576c315.wav,Motorcycle
79768cf0.wav,Hiss
654f603b.wav,Cricket
3e5f51da.wav,Buzz
84046d97.wav,Whispering
39e7f321.wav,Whispering
8238a573.wav,Whispering
5a46a650.wav,Whispering
c8d9f492.wav,Gasp
ba7aa4b9.wav,Cricket
02a25949.wav,Whispering
80013842.wav,Computer_keyboard
6ebc91d7.wav,Meow
2883b626.wav,Acoustic_guitar
a9eeb230.wav,Printer
17b60afb.wav,Burping_and_eructation
9b6f6df1.wav,Church_bell
8662eab3.wav,Church_bell
cc5a8656.wav,Church_bell
d9d4a4d4.wav,Church_bell
e750d5cc.wav,Church_bell
0e2b6912.wav,Church_bell
56b36212.wav,Church_bell
a7fe0c30.wav,Church_bell
4530246e.wav,Church_bell
98a89463.wav,Church_bell
bc03876a.wav,Bathtub_(filling_or_washing)
bb8b25c8.wav,Bathtub_(filling_or_washing)
caa53a4e.wav,Sneeze
135cbca2.wav,Walk_and_footsteps
5ba66229.wav,Car_passing_by
7e358612.wav,Motorcycle
04933b8f.wav,Church_bell
4170112a.wav,Bark
cf7983a7.wav,Church_bell
3a219fe0.wav,Fart
8107abac.wav,Tick-tock
68168727.wav,Tick-tock
185c6622.wav,Tick-tock
1291a031.wav,Tick-tock
6d72d2c8.wav,Fart
6cc4f1ba.wav,Slam
0f622d54.wav,Run
2b826103.wav,Waves_and_surf
46c4f54d.wav,Squeak
fc370e33.wav,Frying_(food)
f9bad4ab.wav,Female_singing
5b43a04d.wav,Marimba_and_xylophone
834782ed.wav,Marimba_and_xylophone
b44cf2ae.wav,Marimba_and_xylophone
a05d05d1.wav,Computer_keyboard
e15c5a89.wav,Scissors
b4fb1b80.wav,Drawer_open_or_close
023935e1.wav,Meow
fd90b63b.wav,Waves_and_surf
630158b6.wav,Yell
d5889aa3.wav,Yell
6759a4b0.wav,Church_bell
2e1fcab9.wav,Sigh
7dee7d2b.wav,Sigh
10e6b5b0.wav,Traffic_noise_and_roadway_noise
c573bbb6.wav,Screaming
2b9d92b9.wav,Cupboard_open_or_close
ae9226dc.wav,Cupboard_open_or_close
e3321a24.wav,Mechanical_fan
6e0b43f0.wav,Mechanical_fan
3c4cc19c.wav,Mechanical_fan
a3debb1a.wav,Microwave_oven
c4f01b0c.wav,Crackle
43a5d797.wav,Crackle
c3aa190a.wav,Accordion
f865d675.wav,Traffic_noise_and_roadway_noise
77b925c2.wav,Stream
4fec703c.wav,Child_speech_and_kid_speaking
dc576e0e.wav,Screaming
c476a0c4.wav,Chink_and_clink
5ab41071.wav,Church_bell
c4c01567.wav,Cricket
0413fb41.wav,Fart
77ce1c53.wav,Fart
3a8bcc90.wav,Fart
001ec0ad.wav,Finger_snapping
03ea2668.wav,Finger_snapping
e271395a.wav,Finger_snapping
e9586170.wav,Finger_snapping
b82a2785.wav,Bicycle_bell
827ee753.wav,Bicycle_bell
b0191349.wav,Finger_snapping
db39774c.wav,Bicycle_bell
963b7038.wav,Finger_snapping
ac969a42.wav,Bicycle_bell
ab0c7cec.wav,Finger_snapping
f2108262.wav,Finger_snapping
0f1856a3.wav,Bicycle_bell
942133d3.wav,Bicycle_bell
ca5299f5.wav,Bicycle_bell
e440ec93.wav,Bicycle_bell
a890f635.wav,Bicycle_bell
349ef2c4.wav,Bicycle_bell
d6b2b7fd.wav,Gasp
6554d636.wav,Gasp
6b8c5e71.wav,Sigh
e8ecf189.wav,Sigh
013b01b9.wav,Sigh
57d57a75.wav,Sigh
ddb1aaae.wav,Sigh
2c391405.wav,Sigh
22a64751.wav,Sigh
b20652e5.wav,Sigh
5b4da88e.wav,Sigh
284991fe.wav,Sigh
c9c71021.wav,Bicycle_bell
5ff3efaf.wav,Bicycle_bell
8f57dece.wav,Bicycle_bell
344e6e11.wav,Bicycle_bell
63b4c21e.wav,Bicycle_bell
1edae588.wav,Bass_drum
a10b8109.wav,Bicycle_bell
ef26fc5d.wav,Bicycle_bell
6b4d65e7.wav,Bicycle_bell
c8e75c66.wav,Sigh
65ae1d2a.wav,Accordion
a1a81c6d.wav,Accordion
f4cd0b7e.wav,Accordion
4c7e2b12.wav,Accordion
188009d1.wav,Accordion
8577d34c.wav,Accordion
68a7c4e2.wav,Accordion
68b97991.wav,Accordion
cb68b55f.wav,Accordion
c94d2db6.wav,Accordion
cac85f83.wav,Accordion
a7fbccb4.wav,Accordion
d64da0e5.wav,Accordion
1f87beef.wav,Accordion
ccb93668.wav,Accordion
45056114.wav,Accordion
fe50ee39.wav,Accordion
d6d34aad.wav,Shatter
37b40c62.wav,Waves_and_surf
5881ff0a.wav,Shatter
8d17eea5.wav,Bathtub_(filling_or_washing)
77e2a2d8.wav,Bicycle_bell
0afd6e4d.wav,Gasp
67d3283b.wav,Gasp
1b764c82.wav,Sigh
e07009c1.wav,Sigh
80671dd9.wav,Gasp
27f79a57.wav,Sigh
2c6d5066.wav,Gasp
edf60e75.wav,Gasp
7c657d29.wav,Gasp
fb61e4d6.wav,Gasp
46ebba19.wav,Gasp
777b88b2.wav,Frying_(food)
4e1a4f8f.wav,Frying_(food)
74e58620.wav,Chirp_and_tweet
b4f4be4a.wav,Mechanical_fan
c72cedab.wav,Tap
a8fb9bae.wav,Tap
f239282a.wav,Tap
2a5046de.wav,Tap
32adc9b1.wav,Sigh
cf2a43c8.wav,Sigh
b260f8af.wav,Shatter
df29094b.wav,Shatter
776ff6f2.wav,Cricket
17d875e5.wav,Fart
45cdfc47.wav,Shatter
9b69cc91.wav,Shatter
f3e6cdee.wav,Tap
4ac27da4.wav,Sneeze
64b414a5.wav,Sneeze
30180329.wav,Scissors
d1d84ca9.wav,Keys_jangling
e0275acb.wav,Stream
58ced173.wav,Child_speech_and_kid_speaking
2844d66f.wav,Child_speech_and_kid_speaking
dcc12be7.wav,Child_speech_and_kid_speaking
10b04d17.wav,Sneeze
843ad31b.wav,Sigh
e38b7b01.wav,Child_speech_and_kid_speaking
b4e4cc45.wav,Child_speech_and_kid_speaking
d5b56d39.wav,Church_bell
29b9ad45.wav,Hiss
670ff09d.wav,Mechanical_fan
d93e8b83.wav,Mechanical_fan
57cc005f.wav,Mechanical_fan
393ad29d.wav,Mechanical_fan
234aef2b.wav,Mechanical_fan
d6ecc654.wav,Mechanical_fan
0ce4712f.wav,Mechanical_fan
f4b048de.wav,Mechanical_fan
f329b17f.wav,Gong
c004299e.wav,Gong
86efa86b.wav,Gong
473c5fde.wav,Mechanical_fan
efbbd62a.wav,Mechanical_fan
fd80ffd3.wav,Gong
bd188967.wav,Gong
5725ab80.wav,Chewing_and_mastication
0baae49b.wav,Keys_jangling
6d14529e.wav,Computer_keyboard
9bf931be.wav,Bathtub_(filling_or_washing)
803733cd.wav,Run
c2ceac13.wav,Bathtub_(filling_or_washing)
a773d6d7.wav,Writing
297bb25b.wav,Bass_drum
bc749857.wav,Screaming
4095adee.wav,Bass_drum
f923a0b3.wav,Slam
09467c17.wav,Bass_drum
c0f18afb.wav,Bass_drum
4f812cd1.wav,Fill_(with_liquid)
91d8844d.wav,Screaming
999cb2af.wav,Church_bell
bf175a31.wav,Knock
edac95c5.wav,Frying_(food)
46947c9b.wav,Crackle
7415ff1b.wav,Sneeze
60d552cb.wav,Mechanical_fan
c99a504d.wav,Female_speech_and_woman_speaking
6862be13.wav,Screaming
2ce15a90.wav,Screaming
41d11012.wav,Female_speech_and_woman_speaking
8134042f.wav,Whispering
5106d3ad.wav,Cricket
c89ebf5a.wav,Cricket
328626b4.wav,Cricket
7d08da96.wav,Cricket
97fbd437.wav,Cricket
e0735d4d.wav,Screaming
da3a5cd5.wav,Chewing_and_mastication
009ca29f.wav,Chewing_and_mastication
0ea7ac9f.wav,Waves_and_surf
5602e4d6.wav,Waves_and_surf
7ba787e9.wav,Mechanical_fan
421e57fa.wav,Screaming
dda16103.wav,Screaming
78d8d2c8.wav,Screaming
d2c2dabb.wav,Run
9017d40b.wav,Microwave_oven
d101baad.wav,Meow
8b999b45.wav,Drawer_open_or_close
2254783e.wav,Tap
914abb8b.wav,Meow
08f26926.wav,Tap
acdd36dc.wav,Meow
af4d82eb.wav,Race_car_and_auto_racing
7eb4d9f0.wav,Screaming
72cae286.wav,Cricket
3906380b.wav,Screaming
91f5dd76.wav,Motorcycle
61679754.wav,Waves_and_surf
a3286fdd.wav,Burping_and_eructation
81add34f.wav,Meow
b71264f5.wav,Waves_and_surf
27c5526e.wav,Clapping
181b4f5d.wav,Motorcycle
21183998.wav,Clapping
91a48764.wav,Clapping
5ac84462.wav,Cutlery_and_silverware
ff121b08.wav,Church_bell
66859d99.wav,Stream
90bc5040.wav,Female_singing
0bdd6f5c.wav,Slam
07132e5a.wav,Toilet_flush
7c530832.wav,Mechanical_fan
da51f043.wav,Screaming
cbf28a23.wav,Bathtub_(filling_or_washing)
13e17511.wav,Bathtub_(filling_or_washing)
e49ad40d.wav,Hiss
de7fa352.wav,Hiss
b5a4ee47.wav,Cutlery_and_silverware
ff1883ed.wav,Chewing_and_mastication
0418490e.wav,Chewing_and_mastication
45e2928a.wav,Cupboard_open_or_close
c902fa40.wav,Frying_(food)
c6693f96.wav,Frying_(food)
217bde78.wav,Scissors
ee01a8c0.wav,Church_bell
4b0f609c.wav,Whispering
685d5ea3.wav,Clapping
88c6673f.wav,Whispering
eff12cf3.wav,Clapping
87b3d001.wav,Tap
66239097.wav,Tap
775336b3.wav,Computer_keyboard
be20c7e5.wav,Tap
0175a379.wav,Tap
74ef3da6.wav,Female_singing
07c9abde.wav,Tap
690b8f86.wav,Shatter
bdfd8e5d.wav,Shatter
832f7892.wav,Gasp
0d6c5eef.wav,Tap
4900f1e4.wav,Run
b242470e.wav,Tap
676396b7.wav,Tap
65f77fad.wav,Clapping
0abd0eb8.wav,Tap
f3e17584.wav,Tap
771343bb.wav,Chink_and_clink
5d0cef86.wav,Tap
bc957213.wav,Chink_and_clink
ec642636.wav,Computer_keyboard
53387714.wav,Frying_(food)
e098753b.wav,Screaming
bc97459a.wav,Fart
11668ebe.wav,Church_bell
e787e930.wav,Fart
0cfe23f5.wav,Knock
a7894846.wav,Chewing_and_mastication
c38c527c.wav,Fart
6e4b7de1.wav,Traffic_noise_and_roadway_noise
23bdf4ed.wav,Chirp_and_tweet
51632f40.wav,Fart
d0c1793e.wav,Fart
d9d2dfce.wav,Fart
56544577.wav,Sneeze
f52a8570.wav,Computer_keyboard
1d3bc071.wav,Computer_keyboard
b029a39d.wav,Computer_keyboard
9b8830ad.wav,Computer_keyboard
c23c20b0.wav,Computer_keyboard
ed0157df.wav,Sigh
eea89bea.wav,Bathtub_(filling_or_washing)
c5bc9568.wav,Cricket
664ccfab.wav,Church_bell
76a91e03.wav,Church_bell
62e6ebd5.wav,Bathtub_(filling_or_washing)
26831106.wav,Gong
d9c600a6.wav,Yell
566038b4.wav,Yell
8028f185.wav,Squeak
0f367db9.wav,Slam
fb0b323a.wav,Drawer_open_or_close
9bcde113.wav,Drawer_open_or_close
e823d24a.wav,Squeak
6abd24fe.wav,Female_singing
6c8291d6.wav,Female_singing
a70bdc34.wav,Fill_(with_liquid)
997084c0.wav,Female_singing
54b4f7db.wav,Female_singing
b9f44cc1.wav,Female_singing
16b79ae3.wav,Purr
24db7e1c.wav,Bathtub_(filling_or_washing)
9f121993.wav,Frying_(food)
beb819f0.wav,Scissors
8e599310.wav,Scissors
f0c6be6f.wav,Tick-tock
cec973bf.wav,Tick-tock
a592b6cf.wav,Gong
dbb59c2c.wav,Keys_jangling
fc01bdda.wav,Finger_snapping
864d840f.wav,Finger_snapping
ba750661.wav,Burping_and_eructation
906f2c54.wav,Fill_(with_liquid)
6b90aa9c.wav,Fill_(with_liquid)
67d4d66e.wav,Shatter
fbfa7457.wav,Hiss
d0cbe63a.wav,Sigh
0bf07c62.wav,Bark
522fc8f0.wav,Tick-tock
c37344f3.wav,Sigh
88a709b3.wav,Sigh
d8994617.wav,Trickle_and_dribble
ba007dd4.wav,Yell
0566dc0a.wav,Trickle_and_dribble
1f685a7e.wav,Hiss
7b84dcf2.wav,Purr
9783ae2b.wav,Microwave_oven
a0012049.wav,Sneeze
90401cda.wav,Zipper_(clothing)
29c3d13b.wav,Chewing_and_mastication
04e39f30.wav,Sigh
5af63c38.wav,Male_speech_and_man_speaking
